X,Y,fid,VALUE,area,perimeter,subfid,subfull_id,subosm_id,subosm_type,subpower,subname,subentrance,subdoor,subaccess,subtourism,subbarrier,subaccess:delivery,n,distance,feature_x,feature_y,nearest_x,nearest_y,tx_distance,SITE_SCORE,MCDA_SCORE,auxiliary_storage_labeling_show
"-75.2169745565267","39.4950206538747","862","1","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","16788.4739604599","481593.3438","4371784","498002.577545212","4375332.22572789","7.00916780361111","67.516594587353","33.7582972936765",
"-75.204763297605","39.4950428504128","863","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","15812.4757843487","482593.3438","4371784","498002.577545212","4375332.22572789","7.00916780361111","69.4050178300665","34.7025089150332",
"-75.2227865565457","39.4941085793597","864","1","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","17298.3160108673","481093.3438","4371684","498002.577545212","4375332.22572789","7.00916780361111","66.5301198155062","33.2650599077531",
"-75.2094124994649","39.4941334912642","865","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","16224.7164096129","482193.3438","4371684","498002.577545212","4375332.22572789","7.00916780361111","68.6073884928463","34.3036942464232",
"-75.2280169309248","39.4931973585842","866","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","17808.1614913673","480593.3438","4371584","498002.577545212","4375332.22572789","7.00916780361111","65.5436384068985","32.7718192034493",
"-75.2146430528664","39.4932228718602","867","1","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","16636.9605010683","481793.3438","4371584","498002.577545212","4375332.22572789","7.00916780361111","67.8097524490192","33.9048762245096",
"-75.2947674513041","39.4925063725563","868","1","100000","1600","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","23328.8164893672","474993.3438","4371484","498002.577545212","4375332.22572789","7.00916780361111","54.8619245795583","27.4309622897791",
"-75.2332471677927","39.4922859026041","869","1","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","18220.2537810088","480193.3438","4371484","498002.577545212","4375332.22572789","7.00916780361111","64.7462960788599","32.3731480394299",
"-75.2198734689052","39.4923120172125","870","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","17146.6420504103","481293.3438","4371484","498002.577545212","4375332.22572789","7.00916780361111","66.8235882248251","33.4117941124125",
"-75.2995300340517","39.491232698118","871","1","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","23937.0926479053","474393.3438","4371384","498002.577545212","4375332.22572789","7.00916780361111","53.6849932451692","26.8424966225846",
"-75.2384772670975","39.491374211442","872","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","18730.0968159578","479693.3438","4371384","498002.577545212","4375332.22572789","7.00916780361111","63.7598194020595","31.8799097010297",
"-75.2251037475292","39.4914009273439","873","1","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","17558.8828160178","480893.3438","4371384","498002.577545212","4375332.22572789","7.00916780361111","66.0259586160597","33.0129793080299",
"-75.2012639531339","39.4914447364322","874","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","15616.5755134023","482893.3438","4371384","498002.577545212","4375332.22572789","7.00916780361111","69.7840581130956","34.8920290565478",
"-75.2437072287872","39.4904622851209","875","1","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","19142.1931574441","479293.3438","4371284","498002.577545212","4375332.22572789","7.00916780361111","62.9624692342542","31.4812346171271",
"-75.2303338886865","39.4904896022771","876","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","18068.5706307232","480393.3438","4371284","498002.577545212","4375332.22572789","7.00916780361111","65.0397822692425","32.5198911346212",
"-75.2059129619472","39.4905355168915","877","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","16028.8634315582","482493.3438","4371284","498002.577545212","4375332.22572789","7.00916780361111","68.9863372705857","34.4931686352928",
"-75.2495184941451","39.4895488749311","878","1","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","19652.0339346259","478793.3438","4371184","498002.577545212","4375332.22572789","7.00916780361111","61.9759969259251","30.9879984629626",
"-75.2349824501483","39.489579220987","879","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","18480.8083367363","479993.3438","4371184","498002.577545212","4375332.22572789","7.00916780361111","64.2421585803748","32.1210792901874",
"-75.2105618490145","39.4896261114882","880","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","16441.1524854339","482093.3438","4371184","498002.577545212","4375332.22572789","7.00916780361111","68.1886142306129","34.0943071153064",
"-75.2547481717072","39.4886364517071","881","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","20161.8778058612","478293.3438","4371084","498002.577545212","4375332.22572789","7.00916780361111","60.9895186310251","30.4947593155125",
"-75.2402123240236","39.4886674517314","882","1","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","18893.0492224238","479593.3438","4371084","498002.577545212","4375332.22572789","7.00916780361111","63.444528739271","31.7222643696355",
"-75.2152106143013","39.4887165202401","883","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","16853.4425916795","481693.3438","4371084","498002.577545212","4375332.22572789","7.00916780361111","67.3908891544481","33.695444577224",
"-75.264200515","39.5107953417595","884","1","34209999.9999921","109000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","14728.2517330183","483293.3438","4374584","498002.577545212","4375332.22572789","7.00916780361111","71.5028433680193","35.7514216840096",
"-75.2599777113988","39.4877237936544","885","1","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","20573.9726061893","477893.3438","4370984","498002.577545212","4375332.22572789","7.00916780361111","60.1921714451506","30.0960857225753",
"-75.2454420602831","39.4877554473443","886","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","19402.7366062552","479093.3438","4370984","498002.577545212","4375332.22572789","7.00916780361111","62.4583532261361","31.2291766130681",
"-75.2198592577728","39.4878067431653","887","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","17265.733674906","481293.3438","4370984","498002.577545212","4375332.22572789","7.00916780361111","66.5931621879585","33.2965810939793",
"-75.2971869462278","39.487183954662","888","1","60000","1400","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","23729.8775790176","474693.3438","4370884","498002.577545212","4375332.22572789","7.00916780361111","54.0859261176948","27.0429630588474",
"-75.2820682103381","39.4867711484939","889","1","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","22552.2710370076","475893.3438","4370884","498002.577545212","4375332.22572789","7.00916780361111","56.3644340279902","28.1822170139951",
"-75.265788530951","39.486809570792","890","1","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","21083.8143534564","477393.3438","4370884","498002.577545212","4375332.22572789","7.00916780361111","59.2056972598389","29.6028486299194",
"-75.2500902400837","39.4868444623017","891","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","19814.9746392334","478693.3438","4370884","498002.577545212","4375332.22572789","7.00916780361111","61.6607289046355","30.8303644523177",
"-75.2245077793941","39.4868967802815","892","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","17678.0256667573","480893.3438","4370884","498002.577545212","4375332.22572789","7.00916780361111","65.7954334634041","32.897716731702",
"-75.2710177870868","39.4858964171721","893","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","21593.6589438151","476893.3438","4370784","498002.577545212","4375332.22572789","7.00916780361111","58.2192175735332","29.1096087867666",
"-75.2553197077704","39.4859320137741","894","1","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","20227.2156288306","478293.3438","4370784","498002.577545212","4375332.22572789","7.00916780361111","60.8630988624806","30.4315494312403",
"-75.2285747665687","39.4859877784704","895","1","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","18090.3185051087","480493.3438","4370784","498002.577545212","4375332.22572789","7.00916780361111","64.9977031009875","32.4988515504938",
"-75.276246905283","39.4849830288614","896","1","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","22005.7524007599","476493.3438","4370684","498002.577545212","4375332.22572789","7.00916780361111","57.4218729869219","28.7109364934609",
"-75.2605490376916","39.4850193305093","897","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","20736.902637231","477793.3438","4370684","498002.577545212","4375332.22572789","7.00916780361111","59.8769240757536","29.9384620378768",
"-75.2326416473163","39.4850786344392","898","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","18405.8362757301","480193.3438","4370684","498002.577545212","4375332.22572789","7.00916780361111","64.3872192844043","32.1936096422021",
"-75.2820572795827","39.4840679945701","899","1","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","22515.594986905","475993.3438","4370584","498002.577545212","4375332.22572789","7.00916780361111","56.4353971784959","28.217698589248",
"-75.2651968345912","39.4841077424505","900","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","21149.1409548413","477393.3438","4370584","498002.577545212","4375332.22572789","7.00916780361111","59.0792992035287","29.5396496017643",
"-75.2372898187152","39.4841681606936","901","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","18818.1253357163","479793.3438","4370584","498002.577545212","4375332.22572789","7.00916780361111","63.5894962326085","31.7947481163042",
"-75.2872861138794","39.4831541108385","902","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","23025.4402022009","475493.3438","4370484","498002.577545212","4375332.22572789","7.00916780361111","55.448916283022","27.724458141511",
"-75.2704258966698","39.4831946158908","903","1","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","21561.3820352382","476993.3438","4370484","498002.577545212","4375332.22572789","7.00916780361111","58.2816689856889","29.1408344928444",
"-75.2419378681353","39.4832575012079","904","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","19230.4153177324","479393.3438","4370484","498002.577545212","4375332.22572789","7.00916780361111","62.7917713968109","31.3958856984055",
"-75.2913520533162","39.482242916634","905","1","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","23437.5324777775","475093.3438","4370384","498002.577545212","4375332.22572789","7.00916780361111","54.6515739821968","27.3257869910984",
"-75.275654820834","39.482281254661","906","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","22071.0687135962","476493.3438","4370384","498002.577545212","4375332.22572789","7.00916780361111","57.2954948375489","28.6477474187745",
"-75.2465857955419","39.4823466560001","907","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","19642.7061637195","478993.3438","4370384","498002.577545212","4375332.22572789","7.00916780361111","61.9940448893473","30.9970224446736",
"-75.2803022353383","39.4813690641248","908","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","22483.307281226","476093.3438","4370284","498002.577545212","4375332.22572789","7.00916780361111","56.4978694815703","28.2489347407852",
"-75.2512336006613","39.4814356252593","909","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","20054.997820393","478593.3438","4370284","498002.577545212","4375332.22572789","7.00916780361111","61.1963168133159","30.598158406658",
"-75.2843681635946","39.4804581139029","910","1","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","22895.5484416464","475693.3438","4370184","498002.577545212","4375332.22572789","7.00916780361111","55.7002391088959","27.850119554448",
"-75.2552999171671","39.4805256897975","911","1","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","20467.2902387619","478193.3438","4370184","498002.577545212","4375332.22572789","7.00916780361111","60.3985872635083","30.1992936317542",
"-75.2593661271012","39.4796156124573","912","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","20782.8091246208","477893.3438","4370084","498002.577545212","4375332.22572789","7.00916780361111","59.7881012890927","29.8940506445464",
"-75.2640135807989","39.478704072353","913","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","21195.0981892552","477493.3438","4369984","498002.577545212","4375332.22572789","7.00916780361111","58.9903782283034","29.4951891141517",
"-75.2686609123192","39.4777923469043","914","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","21607.3880743119","477093.3438","4369884","498002.577545212","4375332.22572789","7.00916780361111","58.1926535801089","29.0963267900544",
"-75.2733081216276","39.4768804361295","915","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","22019.6787337068","476693.3438","4369784","498002.577545212","4375332.22572789","7.00916780361111","57.3949274336755","28.6974637168378",
"-75.2779552086894","39.4759683400466","916","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","22431.970124744","476293.3438","4369684","498002.577545212","4375332.22572789","7.00916780361111","56.5971998716144","28.2985999358072",
"-75.2826021734701","39.4750560586736","917","1","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","22844.2622078095","475893.3438","4369584","498002.577545212","4375332.22572789","7.00916780361111","55.7994709705728","27.8997354852864",
"-75.2435844987604","39.4553210868061","918","0","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","20419.6367818689","479193.3438","4367384","498002.577545212","4375332.22572789","7.00916780361111","60.4907901976888","30.2453950988444",
"-75.249389629627","39.4535066235603","919","0","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","20958.0554999699","478693.3438","4367184","498002.577545212","4375332.22572789","7.00916780361111","59.4490234746963","29.7245117373482",
"-75.2575156387735","39.4507856853839","920","0","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","21719.6213829765","477993.3438","4366884","498002.577545212","4375332.22572789","7.00916780361111","57.9754974481852","28.9877487240926",
"-75.2633200278521","39.4489705345783","921","0","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","22258.0429745343","477493.3438","4366684","498002.577545212","4375332.22572789","7.00916780361111","56.933725165446","28.466862582723",
"-75.2714449640416","39.4462486264571","922","0","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","23019.6077233354","476793.3438","4366384","498002.577545212","4375332.22572789","7.00916780361111","55.4602013334676","27.7301006667338",
"-75.2795692655797","39.4435261523893","923","0","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","23781.1732766967","476093.3438","4366084","498002.577545212","4375332.22572789","7.00916780361111","53.9866759447751","26.9933379723875",
"-75.28537247528","39.4417099041923","924","0","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","24319.5955240345","475593.3438","4365884","498002.577545212","4375332.22572789","7.00916780361111","52.9449023931911","26.4724511965956",
"-74.5660361887236","39.4412504351904","925","0","30000","800","8",n4616919435,"4616919435",node,,,,,,,gate,,"1","3939.06115717737","537493.3438","4365784","541360.256033933","4365033.53842534","7.00916780361111","92.3784543601068","46.1892271800534",
"-75.2934957034964","39.4389864602648","926","0","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","25081.1600435998","474893.3438","4365584","498002.577545212","4375332.22572789","7.00916780361111","51.4713790047526","25.7356895023763",
"-74.5614105661729","39.4376288649785","927","0","50000","1200","8",n4616919435,"4616919435",node,,,,,,,gate,,"1","3385.10285018389","537993.3438","4365384","541360.256033933","4365033.53842534","7.00916780361111","93.4502880663837","46.7251440331919",
"-75.3016182967858","39.4362624508343","928","0","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","25842.7253170538","474193.3438","4365284","498002.577545212","4375332.22572789","7.00916780361111","49.9978541576424","24.9989270788212",
"-75.3074203265362","39.4344451060825","929","0","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","26381.1481146872","473693.3438","4365084","498002.577545212","4375332.22572789","7.00916780361111","48.9560795413118","24.4780397706559",
"-75.3155418460212","39.4317201275463","930","0","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","27142.712438684","472993.3438","4364784","498002.577545212","4375332.22572789","7.00916780361111","47.4825565312716","23.7412782656358",
"-75.3393523145121","39.429850883318","931","0","60000.0000001788","1400","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","29106.4032293011","470993.3438","4364484","498002.577545212","4375332.22572789","7.00916780361111","43.6830829038932","21.8415414519466",
"-75.3236627303044","39.4289945839511","932","0","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","27904.2774715476","472293.3438","4364484","498002.577545212","4375332.22572789","7.00916780361111","46.009032149671","23.0045160748355",
"-75.3410885422584","39.4284941985426","933","0","39999.9999999404","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","29329.2694690872","470793.3438","4364384","498002.577545212","4375332.22572789","7.00916780361111","43.2518671521331","21.6259335760665",
"-75.3294635795347","39.4271761434812","934","0","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","28442.700737544","471793.3438","4364284","498002.577545212","4375332.22572789","7.00916780361111","44.9672566271218","22.4836283135609",
"-74.7317452448986","39.4120157425125","935","0","60000","1400","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","9424.71282873133","523393.3438","4362584","532680.592747897","4364187.81385573","7.00916780361111","81.7644671913308","40.8822335956654",
"-74.7369757844593","39.4111266233424","936","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","10032.9792889588","522793.3438","4362484","532680.592747897","4364187.81385573","7.00916780361111","80.5875546218489","40.2937773109244",
"-74.7916532916917","39.3833044874383","937","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","15357.8793923007","518093.3438","4359384","532680.592747897","4364187.81385573","7.00916780361111","70.2845997942641","35.142299897132",
"-74.7951393043904","39.3824096212018","938","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","15674.1051281513","517793.3438","4359284","532680.592747897","4364187.81385573","7.00916780361111","69.6727461616027","34.8363730808014",
"-74.7986252283685","39.3815146500529","939","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","15990.3309442996","517493.3438","4359184","532680.592747897","4364187.81385573","7.00916780361111","69.0608923735764","34.5304461867882",
"-74.8021110636137","39.3806195740015","940","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","16306.5568360739","517193.3438","4359084","532680.592747897","4364187.81385573","7.00916780361111","68.4490384392239","34.2245192196119",
"-74.8963244650476","39.3811282093964","941","0","70000","1400","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","19394.6987248992","508893.3438","4359284","498002.577545212","4375332.22572789","7.00916780361111","62.4739054293537","31.2369527146768",
"-74.8055968101138","39.3797243930574","942","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","16622.7827991583","516893.3438","4358984","532680.592747897","4364187.81385573","7.00916780361111","67.8371843668962","33.9185921834481",
"-74.8090824678567","39.3788291072306","943","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","16939.008829559","516593.3438","4358884","532680.592747897","4364187.81385573","7.00916780361111","67.2253301643206","33.6126650821603",
"-74.8125680368301","39.377933716531","944","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","17255.234923575","516293.3438","4358784","532680.592747897","4364187.81385573","7.00916780361111","66.6134758386581","33.306737919329",
"-74.8938403796362","39.3784871033274","945","0","80000","1400","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","19755.2418504116","509093.3438","4358984","498002.577545212","4375332.22572789","7.00916780361111","61.7763036972162","30.8881518486081",
"-74.8160535170218","39.3770382209683","946","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","17571.4610777718","515993.3438","4358684","532680.592747897","4364187.81385573","7.00916780361111","66.0016213965541","33.000810698277",
"-75.267691032232","39.3764242565086","947","0","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","26727.504105295","477093.3438","4358684","498002.577545212","4375332.22572789","7.00916780361111","48.2859279786081","24.142963989304",
"-74.8195389084196","39.3761426205526","948","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","17887.6872889575","515693.3438","4358584","532680.592747897","4364187.81385573","7.00916780361111","65.3897668441841","32.694883422092",
"-74.8230242110113","39.3752469152936","949","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","18203.9135541624","515393.3438","4358484","532680.592747897","4364187.81385573","7.00916780361111","64.7779121872945","32.3889560936472",
"-74.8915229020598","39.3754813792175","950","0","60000","1400","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","20142.8973685893","509193.3438","4358584","498002.577545212","4375332.22572789","7.00916780361111","61.0262431862327","30.5131215931164",
"-74.8265094247847","39.3743511052012","951","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","18520.1398706193","515093.3438","4358384","532680.592747897","4364187.81385573","7.00916780361111","64.1660574312392","32.0830287156196",
"-74.8299945497276","39.3734551902853","952","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","18836.3662357469","514793.3438","4358284","532680.592747897","4364187.81385573","7.00916780361111","63.5542025810127","31.7771012905063",
"-74.8334795858278","39.3725591705559","953","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","19152.5926471345","514493.3438","4358184","532680.592747897","4364187.81385573","7.00916780361111","62.9423476412795","31.4711738206397",
"-74.8892051504766","39.372775965429","954","0","60000","1400","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","20503.4523029701","509393.3438","4358284","498002.577545212","4375332.22572789","7.00916780361111","60.3286186055469","30.1643093027735",
"-74.8369645330731","39.3716630460228","955","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","19468.8191025279","514193.3438","4358084","532680.592747897","4364187.81385573","7.00916780361111","62.330492616401","31.1652463082005",
"-74.8404493914514","39.3707668166958","956","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","19785.0455998171","513893.3438","4357984","532680.592747897","4364187.81385573","7.00916780361111","61.71863751046","30.85931875523",
"-74.8439341609504","39.3698704825849","957","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","20101.2721370247","513593.3438","4357884","532680.592747897","4364187.81385573","7.00916780361111","61.1067823272822","30.5533911636411",
"-74.8868875778231","39.3700705046914","958","0","60000","1400","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","20864.0072440271","509593.3438","4357984","498002.577545212","4375332.22572789","7.00916780361111","59.6309940119434","29.8154970059717",
"-74.8474188415579","39.3689740437","959","0","30000","799.999999999884","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","20417.4987122961","513293.3438","4357784","532680.592747897","4364187.81385573","7.00916780361111","60.4949270704563","30.2474635352282",
"-74.8509034332618","39.3680775000509","960","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","20733.7253238894","512993.3438","4357684","532680.592747897","4364187.81385573","7.00916780361111","59.8830717433523","29.9415358716761",
"-74.85438793605","39.3671808516475","961","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","21049.951970168","512693.3438","4357584","532680.592747897","4364187.81385573","7.00916780361111","59.2712163491371","29.6356081745686",
"-74.8845701840686","39.3673649970179","962","0","60000","1400","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","21224.5621914201","509793.3438","4357684","498002.577545212","4375332.22572789","7.00916780361111","58.9333694060806","29.4666847030403",
"-74.8578723499102","39.3662840984998","963","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","21366.1786495916","512393.3438","4357484","532680.592747897","4364187.81385573","7.00916780361111","58.6593608907908","29.3296804453954",
"-74.8613566748303","39.3653872406176","964","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","21682.4053607101","512093.3438","4357384","532680.592747897","4364187.81385573","7.00916780361111","58.0475053711193","29.0237526855596",
"-74.8648409107981","39.3644902780107","965","0","30000","800","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","21998.6321021566","511793.3438","4357284","532680.592747897","4364187.81385573","7.00916780361111","57.4356497927672","28.7178248963836",
"-74.8822529691822","39.3646594424217","966","0","60000","1400","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","21585.1171448317","509993.3438","4357384","498002.577545212","4375332.22572789","7.00916780361111","58.2357447885727","29.1178723942864",
"-74.879935933133","39.3619538409161","967","0","60000","1400","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","21945.6721039652","510193.3438","4357084","498002.577545212","4375332.22572789","7.00916780361111","57.5381201599938","28.7690600799969",
"-75.2606512228503","39.3566165145363","968","0","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","27707.771263799","477693.3438","4356484","498002.577545212","4375332.22572789","7.00916780361111","46.3892448376994","23.1946224188497",
"-74.8544298970642","39.3469067051253","969","0","39999.9999999404","1000","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","21880.7683065004","512693.3438","4355284","532680.592747897","4364187.81385573","7.00916780361111","57.6637001484331","28.8318500742166",
"-74.8567527879842","39.3460085180182","970","0","39999.9999999404","1000","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","22104.1553566984","512493.3438","4355184","532680.592747897","4364187.81385573","7.00916780361111","57.231476699619","28.6157383498095",
"-74.8590828354489","39.3415059819565","971","0","39999.9999999404","1000","22",n9126633057,"9126633057",node,,,,,,,gate,,"1","22493.6079246516","512293.3438","4354684","532680.592747897","4364187.81385573","7.00916780361111","56.477939142625","28.2389695713125",
"-75.0992935582864","39.3410981651509","972","0","30000","800","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","21554.5750251301","491493.3438","4354784","498002.577545212","4375332.22572789","7.00916780361111","58.2948396210611","29.1474198105306",
"-75.0679610297096","39.3402198164379","973","0","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","20898.3215184813","494193.3438","4354784","498002.577545212","4375332.22572789","7.00916780361111","59.5646005749246","29.7823002874623",
"-75.0691169783891","39.3357137156494","974","0","50000","1200","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","21408.1740175744","494093.3438","4354284","498002.577545212","4375332.22572789","7.00916780361111","58.5781055862974","29.2890527931487",
